"","NOM_ENT","NOM_MUN","CVE_INEGI","year","Election","TOTAL","effective_number_parties","Winning_Party","alternation","num_alternations"
"11457","Oaxaca","San Pedro Huamelula","20307","2007","Municipal",4052,2.78866640248836,"PRI",1,3
"11458","Oaxaca","San Pedro Huamelula","20307","2010","Municipal",4456,2.50445586901758,"PRI",0,3
"11459","Oaxaca","San Pedro Huamelula","20307","2013","Municipal",4850,4.37463752477252,"PRI_C",1,4
"11460","Oaxaca","San Pedro Huamelula","20307","2016","Municipal",4968,4.11501338024059,"PRS",1,5
"11461","Oaxaca","San Pedro Huamelula","20307","2018","Municipal",5198,4.09193158822056,"MORENA_C",1,6
"11462","Oaxaca","San Pedro Huilotepec","20308","1998","Municipal",853,1.807691414505,"PRI",NA,NA
"11463","Oaxaca","San Pedro Huilotepec","20308","2001","Municipal",1071,2.40853711425483,"PRI",0,0
"11464","Oaxaca","San Pedro Huilotepec","20308","2004","Municipal",1135,1.82137131653307,"PRI",0,0
"11465","Oaxaca","San Pedro Huilotepec","20308","2007","Municipal",1369,1.9596549413665,"PRD",1,1
"11466","Oaxaca","San Pedro Huilotepec","20308","2010","Municipal",1505,2.95192688667487,"PRI",1,2
"11467","Oaxaca","San Pedro Huilotepec","20308","2013","Municipal",1549,2.71039435916494,"MC",1,3
"11468","Oaxaca","San Pedro Huilotepec","20308","2016","Municipal",1671,3.2102501644216,"PRI_C",1,4
"11469","Oaxaca","San Pedro Huilotepec","20308","2018","Municipal",1673,3.25335316925744,"PRI_C",0,4
"11470","Oaxaca","San Pedro Ixcatlan","20309","1998","Municipal",3960,2.46868603351152,"PRI",NA,NA
"11471","Oaxaca","San Pedro Ixcatlan","20309","2001","Municipal",4576,2.89678065041078,"PAN",1,1
"11472","Oaxaca","San Pedro Ixcatlan","20309","2004","Municipal",4875,2.91871374733023,"PAN",0,1
"11473","Oaxaca","San Pedro Ixcatlan","20309","2007","Municipal",5133,3.36791712243863,"PT",1,2
"11474","Oaxaca","San Pedro Ixcatlan","20309","2010","Municipal",4560,2.42808473010802,"PRI",1,3
"11475","Oaxaca","San Pedro Ixcatlan","20309","2013","Municipal",5873,2.84195503231875,"PRI_C",1,4
"11476","Oaxaca","San Pedro Ixcatlan","20309","2016","Municipal",6116,2.41654998135549,"MORENA",1,5
"11477","Oaxaca","San Pedro Ixcatlan","20309","2018","Municipal",6346,1.98992509466747,"MORENA_C",1,6
"11478","Oaxaca","San Pedro Jicayan","20312","1998","Municipal",2139,1.53383755763482,"PRI",NA,NA
"11479","Oaxaca","San Pedro Jicayan","20312","2001","Municipal",2907,2.18574640032686,"PRI",0,0
"11480","Oaxaca","San Pedro Jicayan","20312","2004","Municipal",3147,2.44193140078105,"PRD",1,1
"11481","Oaxaca","San Pedro Jicayan","20312","2007","Municipal",3845,2.90938431003795,"PRI",1,2
"11482","Oaxaca","San Pedro Jicayan","20312","2010","Municipal",4478,2.18794625345548,"PRD",1,3
"11483","Oaxaca","San Pedro Jicayan","20312","2013","Municipal",4978,2.08238687199529,"PRI_C",1,4
"11484","Oaxaca","San Pedro Jicayan","20312","2016","Municipal",5366,2.93202324856562,"PAN_C",1,5
"11485","Oaxaca","San Pedro Jicayan","20312","2018","Municipal",5587,3.08511441311125,"PAN_C",0,5
"11486","Oaxaca","San Pedro Mixtepec","20319","1998","Municipal",8037,2.95362657376535,"PRI",NA,NA
"11487","Oaxaca","San Pedro Mixtepec","20319","2001","Municipal",9371,2.58407236071239,"PRI",0,0
"11488","Oaxaca","San Pedro Mixtepec","20319","2004","Municipal",10231,2.61212477153772,"PRD",1,1
"11489","Oaxaca","San Pedro Mixtepec","20319","2007","Municipal",13469,3.26814770764589,"PT",1,2
"11490","Oaxaca","San Pedro Mixtepec","20319","2010","Municipal",16104,2.81714649792306,"PRI",1,3
"11491","Oaxaca","San Pedro Mixtepec","20319","2013","Municipal",16803,3.83211392823831,"PAN_C",1,4
"11492","Oaxaca","San Pedro Mixtepec","20319","2016","Municipal",18824,2.50527305306579,"PRI_C",1,5
"11493","Oaxaca","San Pedro Mixtepec","20319","2018","Municipal",22838,2.23053070668523,"PRI_C",0,5
"11494","Oaxaca","San Pedro Pochutla","20324","1998","Municipal",12652,2.15201043072619,"PRI",NA,NA
"11495","Oaxaca","San Pedro Pochutla","20324","2001","Municipal",13128,2.36904161954628,"PRD",1,1
"11496","Oaxaca","San Pedro Pochutla","20324","2004","Municipal",13537,3.23557401471567,"PRI",1,2
"11497","Oaxaca","San Pedro Pochutla","20324","2007","Municipal",14926,3.45742908793736,"PRD",1,3
"11498","Oaxaca","San Pedro Pochutla","20324","2010","Municipal",16108,3.78251178853554,"PRI",1,4
"11499","Oaxaca","San Pedro Pochutla","20324","2013","Municipal",17996,3.3598763152149,"PAN_C",1,5
"11500","Oaxaca","San Pedro Pochutla","20324","2016","Municipal",20713,3.0465602564914,"PAN_C",0,5
"11501","Oaxaca","San Pedro Pochutla","20324","2018","Municipal",22204,3.05502566128185,"MORENA_C",1,6
"11502","Oaxaca","San Pedro Tapanatepec","20327","1998","Municipal",4027,1.99273285247544,"PRI",NA,NA
"11503","Oaxaca","San Pedro Tapanatepec","20327","2001","Municipal",4774,2.99755266690106,"PAN",1,1
"11504","Oaxaca","San Pedro Tapanatepec","20327","2004","Municipal",5083,2.85884578699382,"PAN",0,1
"11505","Oaxaca","San Pedro Tapanatepec","20327","2007","Municipal",5640,2.38881801670046,"PRI",1,2
"11506","Oaxaca","San Pedro Tapanatepec","20327","2010","Municipal",6290,2.16580463989066,"PAN",1,3
"11507","Oaxaca","San Pedro Tapanatepec","20327","2013","Municipal",6721,1.99188458070334,"PAN_C",1,4
"11508","Oaxaca","San Pedro Tapanatepec","20327","2016","Municipal",7107,2.27187733166154,"PRI_C",1,5
"11509","Oaxaca","San Pedro Tapanatepec","20327","2018","Municipal",7705,3.0980217719981,"Independiente.1",1,6
"11510","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","1998","Municipal",9161,1.97526500215794,"PRI",NA,NA
"11511","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2001","Municipal",12427,2.11700017213299,"PRD",1,1
"11512","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2004","Municipal",12143,1.99436236702252,"PRI",1,2
"11513","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2007","Municipal",13027,2.24384781321925,"PRD",1,3
"11514","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2010","Municipal",15939,3.31616466105351,"PRI",1,4
"11515","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2013","Municipal",17306,3.98453241470173,"PANAL",1,5
"11516","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2016","Municipal",19066,2.976894743702,"MORENA",1,6
"11517","Oaxaca","Villa De Tututepec De Melchor Ocampo","20334","2018","Municipal",21359,3.06547293659709,"MORENA_C",1,7
"11518","Oaxaca","Villa De Etla","20338","1998","Municipal",2400,2.0453807313805,"PRI",NA,NA
"11519","Oaxaca","Villa De Etla","20338","2001","Municipal",2574,2.60041660273039,"PRI",0,0
"11520","Oaxaca","Villa De Etla","20338","2004","Municipal",3068,2.86539325884723,"PAN",1,1
"11521","Oaxaca","Villa De Etla","20338","2007","Municipal",3143,3.30627175259991,"PRI",1,2
"11522","Oaxaca","Villa De Etla","20338","2010","Municipal",3424,4.16265371879341,"PRI",0,2
"11523","Oaxaca","Villa De Etla","20338","2013","Municipal",4177,4.67485957128927,"PRI_C",1,3
"11524","Oaxaca","Villa De Etla","20338","2016","Municipal",4808,3.21044552829707,"PAN_C",1,4
"11525","Oaxaca","Villa De Etla","20338","2018","Municipal",5516,3.89857478143287,"PAN_C",0,4
"11526","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","1998","Municipal",805,1.07377795699299,"PRI",NA,NA
"11527","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2001","Municipal",626,1,"PRI",0,0
"11528","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2004","Municipal",522,1,"PRI",0,0
"11529","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2007","Municipal",1594,2.37310201726656,"PVEM",1,1
"11530","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2010","Municipal",1807,2.56969917432972,"PRI",1,2
"11531","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2013","Municipal",1714,2.89658307380225,"PRI_C",1,3
"11532","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2016","Municipal",2174,2.61422384243764,"MORENA",1,4
"11533","Oaxaca","San Pedro Y San Pablo Teposcolula","20339","2018","Municipal",2333,2.0738915778227,"MORENA_C",1,5
"11534","Oaxaca","San Sebastian Ixcapa","20345","1998","Municipal",1374,1.95806639487478,"PRD",NA,NA
"11535","Oaxaca","San Sebastian Ixcapa","20345","2001","Municipal",1359,1.88771925092918,"PRD",0,0
"11536","Oaxaca","San Sebastian Ixcapa","20345","2004","Municipal",1568,1.99999916213732,"PRD",0,0
"11537","Oaxaca","San Sebastian Ixcapa","20345","2007","Municipal",1761,1.99973761166264,"PRD",0,0
"11538","Oaxaca","San Sebastian Ixcapa","20345","2010","Municipal",1537,2.08031880316919,"PRI",1,1
"11539","Oaxaca","San Sebastian Ixcapa","20345","2013","Municipal",2148,3.15894896691867,"PRI_C",1,2
"11540","Oaxaca","San Sebastian Ixcapa","20345","2016","Municipal",2276,2.42295903558505,"PAN_C",1,3
"11541","Oaxaca","San Sebastian Ixcapa","20345","2018","Municipal",2269,2.83213445051878,"PRI_C",1,4
"11542","Oaxaca","Santa Ana Zegache","20360","1998","Municipal",972,1.9983322560431,"PRD",NA,NA
"11543","Oaxaca","Santa Ana Zegache","20360","2001","Municipal",973,1.99646056852118,"PRI",1,1
"11544","Oaxaca","Santa Ana Zegache","20360","2004","Municipal",1037,1.95953252122498,"PRI",0,1
"11545","Oaxaca","Santa Ana Zegache","20360","2007","Municipal",1322,1.95876814530546,"PRD",1,2
"11546","Oaxaca","Santa Ana Zegache","20360","2010","Municipal",1611,2.31665388715378,"PRD",0,2
"11547","Oaxaca","Santa Ana Zegache","20360","2013","Municipal",1778,2.47525670357686,"PAN_C",1,3
"11548","Oaxaca","Santa Ana Zegache","20360","2016","Municipal",2016,2.56634756149809,"PRI_C",1,4
"11549","Oaxaca","Santa Ana Zegache","20360","2018","Municipal",2160,2.1245776852393,"PAN_C",1,5
"11550","Oaxaca","Santa Catarina Juquila","20364","1998","Municipal",3798,1.92578312161251,"PRI",NA,NA
"11551","Oaxaca","Santa Catarina Juquila","20364","2001","Municipal",4844,2.90269516302576,"PRI",0,0
"11552","Oaxaca","Santa Catarina Juquila","20364","2004","Municipal",5672,2.9301628187819,"PRI",0,0
"11553","Oaxaca","Santa Catarina Juquila","20364","2007","Municipal",5963,1.99818740298853,"PRD",1,1
"11554","Oaxaca","Santa Catarina Juquila","20364","2010","Municipal",6567,2.76711115009497,"PRI",1,2
"11555","Oaxaca","Santa Catarina Juquila","20364","2013","Municipal",7668,2.06129879767218,"PRI_C",1,3
"11556","Oaxaca","Santa Catarina Juquila","20364","2016","Municipal",8110,2.1665702605102,"PRI_C",0,3
"11557","Oaxaca","Santa Catarina Juquila","20364","2018","Municipal",8570,2.56958937689479,"MORENA_C",1,4
"11558","Oaxaca","Santa Cruz Amilpas","20375","1998","Municipal",1604,2.62286239761378,"PRI",NA,NA
"11559","Oaxaca","Santa Cruz Amilpas","20375","2001","Municipal",1925,2.42647627030287,"PRI",0,0
"11560","Oaxaca","Santa Cruz Amilpas","20375","2004","Municipal",2571,3.16819878914407,"PRI",0,0
"11561","Oaxaca","Santa Cruz Amilpas","20375","2007","Municipal",3311,3.34072881427326,"PRI",0,0
"11562","Oaxaca","Santa Cruz Amilpas","20375","2010","Municipal",4302,4.04219631591193,"PRI",0,0
"11563","Oaxaca","Santa Cruz Amilpas","20375","2013","Municipal",3924,3.36433292228093,"MC",1,1
"11564","Oaxaca","Santa Cruz Amilpas","20375","2016","Municipal",5171,4.65360750545295,"PRI_C",1,2
"11565","Oaxaca","Santa Cruz Amilpas","20375","2018","Municipal",6268,5.13327688587477,"PAN_C",1,3
"11566","Oaxaca","Santa Cruz Itundujia","20377","1998","Municipal",2727,1.93743451650868,"PRD",NA,NA
"11567","Oaxaca","Santa Cruz Itundujia","20377","2001","Municipal",2844,1.99507673407849,"PRD",0,0
"11568","Oaxaca","Santa Cruz Itundujia","20377","2004","Municipal",3534,1.99605944135653,"PRD",0,0
"11569","Oaxaca","Santa Cruz Itundujia","20377","2007","Municipal",3931,2,"PRI",1,1
"11570","Oaxaca","Santa Cruz Itundujia","20377","2010","Municipal",4827,2.17283144376503,"PRI",0,1
"11571","Oaxaca","Santa Cruz Itundujia","20377","2013","Municipal",5406,2.0158429082911,"PRI_C",1,2
"11572","Oaxaca","Santa Cruz Itundujia","20377","2016","Municipal",5697,2.14547928483227,"PRI_C",0,2
"11573","Oaxaca","Santa Cruz Itundujia","20377","2018","Municipal",5815,3.39532307079161,"PAN_C",1,3
"11574","Oaxaca","Santa Cruz Tacache De Mina","20381","1998","Municipal",1031,1.97846461688254,"PRI",NA,NA
"11575","Oaxaca","Santa Cruz Tacache De Mina","20381","2001","Municipal",1024,1.99791285348768,"PAN",1,1
"11576","Oaxaca","Santa Cruz Tacache De Mina","20381","2004","Municipal",1131,2.55129932627526,"PRI",1,2
"11577","Oaxaca","Santa Cruz Tacache De Mina","20381","2007","Municipal",1115,1.99863332255375,"PRI",0,2
"11578","Oaxaca","Santa Cruz Tacache De Mina","20381","2010","Municipal",1354,2.65878527451114,"PRI",0,2
"11579","Oaxaca","Santa Cruz Tacache De Mina","20381","2013","Municipal",1440,2.85449194283307,"PRI_C",1,3
"11580","Oaxaca","Santa Cruz Tacache De Mina","20381","2016","Municipal",1376,2.21566341682988,"PAN_C",1,4
"11581","Oaxaca","Santa Cruz Tacache De Mina","20381","2018","Municipal",1513,2.20959412734941,"PAN_C",0,4
"11582","Oaxaca","Santa Cruz Xoxocotlan","20385","1998","Municipal",9653,2.92133238704626,"PRD",NA,NA
"11583","Oaxaca","Santa Cruz Xoxocotlan","20385","2001","Municipal",10145,4.22584916996396,"PRI",1,1
"11584","Oaxaca","Santa Cruz Xoxocotlan","20385","2004","Municipal",13600,3.5786846320842,"PRD",1,2
"11585","Oaxaca","Santa Cruz Xoxocotlan","20385","2007","Municipal",19360,3.32243106674043,"PRI",1,3
"11586","Oaxaca","Santa Cruz Xoxocotlan","20385","2010","Municipal",26520,3.42817690805674,"PRI",0,3
"11587","Oaxaca","Santa Cruz Xoxocotlan","20385","2013","Municipal",24099,3.68394333151759,"PRI_C",1,4
"11588","Oaxaca","Santa Cruz Xoxocotlan","20385","2016","Municipal",34371,3.70476628856148,"PAN_C",1,5
"11589","Oaxaca","Santa Cruz Xoxocotlan","20385","2018","Municipal",45235,2.53905310144652,"PAN_C",0,5
"11590","Oaxaca","Santa Gertrudis","20387","1998","Municipal",1128,1.99989107495405,"PRD",NA,NA
"11591","Oaxaca","Santa Gertrudis","20387","2001","Municipal",1249,1.98488308918863,"PRD",0,0
"11592","Oaxaca","Santa Gertrudis","20387","2004","Municipal",1329,2.1919175810963,"PRI",1,1
"11593","Oaxaca","Santa Gertrudis","20387","2007","Municipal",1397,1.98535703018193,"PRI",0,1
"11594","Oaxaca","Santa Gertrudis","20387","2010","Municipal",1211,2.22726127529521,"PRI",0,1
"11595","Oaxaca","Santa Gertrudis","20387","2013","Municipal",1628,2.44947330091255,"PRI_C",1,2
"11596","Oaxaca","Santa Gertrudis","20387","2016","Municipal",1708,2.87139049427006,"PAN_C",1,3
"11597","Oaxaca","Santa Gertrudis","20387","2018","Municipal",1814,3.21092887999551,"PRI_C",1,4
"11598","Oaxaca","Santa Lucia Del Camino","20390","1998","Municipal",8000,2.83008756026104,"PRI",NA,NA
"11599","Oaxaca","Santa Lucia Del Camino","20390","2001","Municipal",9411,3.84166383291467,"PRI",0,0
"11600","Oaxaca","Santa Lucia Del Camino","20390","2004","Municipal",10427,4.45938159007921,"PRI",0,0
"11601","Oaxaca","Santa Lucia Del Camino","20390","2007","Municipal",14071,3.83478164112425,"PRI",0,0
"11602","Oaxaca","Santa Lucia Del Camino","20390","2010","Municipal",19574,4.10563769266822,"PRI",0,0
"11603","Oaxaca","Santa Lucia Del Camino","20390","2013","Municipal",14123,3.90020276272083,"PRI_C",1,1
"11604","Oaxaca","Santa Lucia Del Camino","20390","2016","Municipal",21856,5.02169714958721,"PRI_C",0,1
"11605","Oaxaca","Santa Lucia Del Camino","20390","2018","Municipal",26240,2.83489071308436,"MORENA_C",1,2
"11606","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","1998","Municipal",6290,1.95448376504135,"PRD",NA,NA
"11607","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2001","Municipal",6619,2.05844532614032,"PRD",0,0
"11608","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2004","Municipal",8505,2.22175426097493,"PRD",0,0
"11609","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2007","Municipal",9778,2.44344467864195,"PRI",1,1
"11610","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2010","Municipal",10564,3.20264840395097,"PRI",0,1
"11611","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2013","Municipal",13286,4.29399578776788,"PAN_C",1,2
"11612","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2016","Municipal",16387,3.21034791766378,"PRI_C",1,3
"11613","Oaxaca","Heroica Ciudad De Tlaxiaco","20397","2018","Municipal",19806,6.58375903324819,"MORENA_C",1,4
"11614","Oaxaca","Santa Maria Cortijo","20402","1998","Municipal",418,1.43222003929273,"PRI",NA,NA
"11615","Oaxaca","Santa Maria Cortijo","20402","2001","Municipal",426,2.99568786798242,"PAN",1,1
"11616","Oaxaca","Santa Maria Cortijo","20402","2004","Municipal",464,2.28595715001853,"PRI",1,2
"11617","Oaxaca","Santa Maria Cortijo","20402","2007","Municipal",562,1.9991915277453,"PRD",1,3
"11618","Oaxaca","Santa Maria Cortijo","20402","2010","Municipal",488,2.40458467821619,"PRI",1,4
"11619","Oaxaca","Santa Maria Cortijo","20402","2013","Municipal",724,2.5394893658253,"PAN_C",1,5
"11620","Oaxaca","Santa Maria Cortijo","20402","2016","Municipal",737,2.84418990526147,"PRI_C",1,6
"11621","Oaxaca","Santa Maria Cortijo","20402","2018","Municipal",783,2.41918370984649,"PAN_C",1,7
"11622","Oaxaca","Santa Maria Huatulco","20413","1998","Municipal",7839,2.05227995194825,"PRI",NA,NA
"11623","Oaxaca","Santa Maria Huatulco","20413","2001","Municipal",8113,2.83811134985099,"PRI",0,0
"11624","Oaxaca","Santa Maria Huatulco","20413","2004","Municipal",9598,3.65463142282272,"PRI",0,0
"11625","Oaxaca","Santa Maria Huatulco","20413","2007","Municipal",11662,3.41575804410124,"PRI",0,0
"11626","Oaxaca","Santa Maria Huatulco","20413","2010","Municipal",13961,3.67199134602297,"PRI",0,0
"11627","Oaxaca","Santa Maria Huatulco","20413","2013","Municipal",15578,3.79364976321671,"MC",1,1
"11628","Oaxaca","Santa Maria Huatulco","20413","2016","Municipal",18821,4.10883717812844,"PAN_C",1,2
"11629","Oaxaca","Santa Maria Huatulco","20413","2018","Municipal",21295,3.09478262404191,"PRI_C",1,3
"11630","Oaxaca","Santa Maria Huazolotitlan","20414","1998","Municipal",2157,1.69897912999749,"PRI",NA,NA
"11631","Oaxaca","Santa Maria Huazolotitlan","20414","2001","Municipal",3222,2.85102646959111,"PRI",0,0
"11632","Oaxaca","Santa Maria Huazolotitlan","20414","2004","Municipal",3383,1.99648383064406,"PRD",1,1
"11633","Oaxaca","Santa Maria Huazolotitlan","20414","2007","Municipal",4155,1.99667036704532,"PRD",0,1
"11634","Oaxaca","Santa Maria Huazolotitlan","20414","2010","Municipal",4919,2.11150276460669,"PRI",1,2
"11635","Oaxaca","Santa Maria Huazolotitlan","20414","2013","Municipal",5465,2.10779027364704,"PAN_C",1,3
"11636","Oaxaca","Santa Maria Huazolotitlan","20414","2016","Municipal",5767,2.53382400839361,"PRI_C",1,4
"11637","Oaxaca","Santa Maria Huazolotitlan","20414","2018","Municipal",6003,3.91826947982897,"PAN_C",1,5
"11638","Oaxaca","Santa Maria Ipalapa","20415","1998","Municipal",1237,1.84693661225355,"PRI",NA,NA
"11639","Oaxaca","Santa Maria Ipalapa","20415","2001","Municipal",1392,2.94699196535506,"PRI",0,0
"11640","Oaxaca","Santa Maria Ipalapa","20415","2004","Municipal",1555,1.99518686514751,"PRD",1,1
"11641","Oaxaca","Santa Maria Ipalapa","20415","2007","Municipal",1735,1.94777685262281,"PRI",1,2
"11642","Oaxaca","Santa Maria Ipalapa","20415","2010","Municipal",2090,3.57089524892651,"PRI",0,2
"11643","Oaxaca","Santa Maria Ipalapa","20415","2013","Municipal",2576,2.69523265646971,"PAN_C",1,3
"11644","Oaxaca","Santa Maria Ipalapa","20415","2016","Municipal",2593,1.43322233905385,"PAN_C",0,3
"11645","Oaxaca","Santa Maria Ipalapa","20415","2018","Municipal",2577,3.53965078992421,"PAN_C",0,3
"11646","Oaxaca","Santa Maria Jacatepec","20417","1998","Municipal",3563,3.09444665263609,"PRI",NA,NA
"11647","Oaxaca","Santa Maria Jacatepec","20417","2001","Municipal",3484,3.69455705367648,"PRD",1,1
"11648","Oaxaca","Santa Maria Jacatepec","20417","2004","Municipal",3923,3.64224920388615,"PVEM",1,2
"11649","Oaxaca","Santa Maria Jacatepec","20417","2007","Municipal",4301,2.25830625288859,"PRD",1,3
"11650","Oaxaca","Santa Maria Jacatepec","20417","2010","Municipal",4039,3.00850355088254,"PRI",1,4
"11651","Oaxaca","Santa Maria Jacatepec","20417","2013","Municipal",5432,3.68409374145111,"MC",1,5
