"","ID_ENTIDAD","year","m_total_egresos","m_poblacion","m_legislativo","m_pres_poder_leg","m_ase_budget","m_por_efs","ase_budget_leg_perc","ase_budget_sta_perc","ase_budget_pc","ase_growth","ase_pct_change","ase_growth_pc"
"37",4,2012,18904627000.0006,853436.999999995,189612999.999992,174838677.614499,28187438.3613486,0.209320045793075,0.148657731069862,0.00149103382792729,33.0281419265262,0.231878855704067,23.1878855704067,0.209508536037058
"38",4,2013,19433933000.0001,868935.000000025,191708999.999992,200943913.732504,39406330.4990134,0.185479399388411,0.205552845714155,0.00202770743827372,45.3501475933324,0.398010347511696,39.8010347511696,0.373075957291739
"39",4,2014,21462902129.0003,884432.999999969,201903921.000002,214288773.812671,43066108.7369272,0.192425670843575,0.213300011825559,0.00200653706931539,48.693466590379,0.0928728504168987,9.28728504168987,0.0737223399365119
"40",4,2015,23168692178.0008,899930.999999962,228637045.000003,193485881.265903,29723861.12016,0.133374137230365,0.130004571744529,0.00128293219538665,33.029044582486,-0.309808524802401,-30.9808524802401,-0.321694533265948
"41",4,2016,21475764797.0007,921517.051799982,224221297.000009,218361082.999998,40824738.0000018,0.186959771,0.182073418297996,0.00190096782982571,44.3016631328304,0.373466853278786,37.3466853278786,0.341294115310915
"42",4,2017,22862079319.9999,935046.603999974,224487171.999998,219870069,37007632.9999987,0.16831592,0.16485411023842,0.00161873434528872,39.5783834107158,-0.0934998039669698,-9.34998039669698,-0.106616307111376
"43",4,2018,25667844981.9991,948459.323899958,256028237.999994,229457925.999993,43947521.0000022,0.191527579,0.171651069988629,0.00171216247530024,46.3356939961273,0.187525854463693,18.7525854463693,0.170732354459479
"44",4,2019,20536956758.3466,984045.999999982,250304578.900656,233454287.999998,45229711.0000015,0.193741188,0.180698695959345,0.00220235702554223,45.9630047782343,0.029175479545234,2.91754795452339,-0.00804324238510574
"45",5,2009,33709294484.001,2697752.80000001,186079644.000006,180105906.217117,53608702.9330324,0.333466961463523,0.288095472350703,0.00159032408579408,19.8716142313085,NA,NA,NA
"46",5,2010,50238350655.0004,2748391.00000005,200826207.000004,203971184.132035,82436725.5901689,0.339743529130481,0.410487888117946,0.00164091226155658,29.9945406567579,0.537748930302384,53.7748930302385,0.509416412155405
